userId,Job_Id,rating
16,89,4.1
16,34,3.6
16,200,4.8
16,174,4.1
16,213,4.2
16,57,4.3
16,239,3.7
16,108,3.8
16,244,4.0
16,61,4.8
16,116,4.2
16,238,3.9
16,157,4.7
16,133,4.4
16,9,4.8
16,62,4.4
16,125,4.1
16,175,5.0
16,15,4.3
16,17,4.7
16,100,3.9
16,131,4.4
16,156,5.0
16,214,5.0
16,19,4.7
16,77,3.9
16,154,4.0
16,84,4.9
16,44,3.8
16,176,4.7
16,109,3.9
16,235,3.6
16,149,4.6
16,172,4.1
16,98,4.2
16,7,4.9
16,71,3.7
16,12,4.7
16,122,4.1
16,204,4.2
16,72,3.6
16,218,4.4
16,210,4.8
16,40,4.3
16,36,4.2
16,191,4.4
16,141,3.7
16,136,3.6
16,228,3.6
16,28,4.5
16,198,4.2
16,27,4.6
16,106,4.8
16,113,4.5
16,74,4.0
16,54,4.2
16,79,3.9
16,161,3.6
16,221,3.6
16,76,3.8
16,185,4.6
16,148,3.5
16,166,4.5
16,184,3.6
16,1,4.5
16,43,4.5
16,11,4.1
16,23,4.7
16,46,4.9
16,101,3.5
16,85,3.6
16,220,4.8
16,152,4.2
16,193,4.0
17,193,4.5
17,152,4.7
17,181,3.9
17,50,4.5
17,127,3.6
17,212,3.8
17,225,4.4
17,40,4.7
17,171,4.9
17,135,5.0
17,134,4.0
17,150,3.6
17,204,3.8
17,21,3.8
17,25,4.3
17,75,4.7
17,39,3.9
17,125,4.1
17,80,4.4
17,182,4.9
17,89,4.8
17,183,3.6
18,97,3.6
18,85,3.7
18,45,3.8
18,172,3.8
18,10,4.5
18,229,4.2
18,122,4.4
18,165,4.5
18,21,3.7
18,105,4.0
18,163,4.0
18,8,4.2
18,70,4.6
18,217,3.8
18,208,3.9
18,158,4.8
18,209,4.1
18,141,4.6
18,15,4.3
18,22,4.9
18,157,4.1
19,101,3.5
19,42,4.5
19,6,4.2
19,233,3.6
19,140,4.3
19,12,4.0
19,236,3.7
19,229,3.8
19,210,4.6
19,100,4.8
19,161,4.2
19,127,3.6
19,47,3.7
19,156,4.2
19,215,5.0
19,98,3.8
19,94,4.5
19,214,4.2
19,77,4.0
19,121,4.4
19,201,4.9
19,146,5.0
19,234,4.4
19,89,4.0
19,216,3.5
19,190,4.3
19,60,3.6
19,112,4.2
19,173,4.3
19,20,4.5
19,204,3.7
19,78,4.2
19,86,4.2
19,228,4.1
19,105,4.0
19,226,3.7
19,63,3.8
19,200,5.0
19,113,4.1
19,10,3.6
19,155,4.0
19,61,4.7
19,24,3.7
19,217,5.0
19,175,4.5
19,80,3.8
19,126,4.1
19,227,3.7
19,158,3.6
19,219,3.9
19,191,5.0
19,192,3.8
19,123,3.8
19,62,4.7
19,142,4.0
19,15,3.7
19,34,4.4
19,203,4.9
19,49,4.8
19,26,4.8
19,5,3.7
19,115,4.9
19,48,3.8
19,32,4.8
19,194,3.6
19,72,4.2
20,16,4.9
20,5,4.9
20,156,5.0
20,95,4.0
20,160,4.0
20,193,4.6
20,184,4.6
20,147,3.8
20,49,4.3
20,130,4.2
20,27,4.7
20,201,4.6
20,118,4.6
20,238,3.8
20,212,3.6
20,101,5.0
20,36,3.8
20,114,4.7
20,141,3.6
20,137,3.8
20,205,3.6
20,195,3.5
20,59,3.9
20,168,3.9
20,37,4.2
20,237,4.0
20,30,4.4
20,165,4.7
20,173,5.0
20,10,3.7
20,125,3.7
20,54,4.3
20,143,4.4
20,98,4.5
20,133,3.8
20,167,4.0
20,115,4.3
20,78,4.3
20,208,4.7
20,8,4.0
20,6,3.8
20,91,4.2
20,52,3.8
20,164,5.0
20,20,4.9
20,152,4.1
20,120,4.5
20,223,4.1
20,44,4.1
20,48,4.4
20,226,4.6
20,46,3.7
20,100,3.9
20,104,3.8
20,157,4.9
20,145,4.9
20,166,4.6
20,199,3.9
20,34,4.6
20,3,4.7
20,245,3.6
20,67,3.9
20,22,4.4
20,249,4.0
20,60,3.9
20,174,4.0
20,97,3.9
20,116,4.2
20,102,4.1
20,112,3.9
20,180,4.0
20,50,4.8
20,217,4.0
20,136,4.6
20,21,4.6
20,196,4.8
20,154,4.7
20,175,3.8
20,192,4.1
20,110,4.9
20,12,3.6
20,178,4.5
20,239,4.9
20,23,4.7
20,204,4.9
20,150,4.5
20,32,4.6
20,242,4.4
20,31,3.5
20,13,4.8
20,182,4.0
20,197,4.8
20,124,3.9
20,211,3.6
20,86,4.7
20,113,4.8
20,170,4.4
20,203,3.7
20,19,4.9
20,230,3.6
20,127,3.7
20,58,4.8
21,29,4.6
21,106,3.7
21,100,4.3
21,131,4.6
21,50,4.4
21,235,3.9
21,161,4.4
21,193,4.2
21,67,4.6
21,248,4.4
21,80,4.8
21,85,4.5
21,156,3.9
21,162,3.8
21,201,3.6
21,203,3.8
21,223,4.2
21,134,4.6
21,130,4.2
21,154,3.7
21,82,3.5
21,214,3.6
21,86,4.3
21,99,4.0
21,56,4.0
21,42,3.5
21,205,4.0
21,202,4.4
21,208,4.0
21,211,3.7
21,26,3.8
21,34,4.8
21,204,4.3
21,195,4.7
21,234,3.5
21,15,4.1
21,236,3.5
21,117,4.8
21,74,4.6
21,240,3.8
21,145,4.7
21,246,4.8
21,66,4.8
21,210,5.0
21,190,4.2
21,43,4.7
21,70,4.5
21,242,4.5
21,138,3.6
21,91,4.1
21,94,4.7
21,125,4.4
21,7,3.7
21,52,3.5
21,177,3.5
21,79,4.9
21,110,4.9
21,148,3.8
21,238,4.8
21,124,4.1
21,126,3.6
21,61,4.2
21,81,5.0
21,206,4.6
21,207,4.9
21,77,4.6
21,30,4.1
21,179,3.7
21,40,3.6
21,176,4.5
21,107,4.0
21,71,5.0
21,128,3.7
21,109,3.9
21,198,4.1
21,17,3.6
21,163,4.6
21,113,4.1
21,68,3.6
21,1,3.8
21,44,4.0
21,22,4.7
21,135,4.9
21,27,4.1
21,9,4.2
21,64,3.7
21,196,4.4
21,224,4.8
21,217,4.9
21,60,4.6
21,219,4.7
21,63,4.1
21,87,4.7
21,182,4.7
21,102,4.3
21,170,3.7
21,122,3.7
21,47,4.6
21,11,3.7
22,181,4.3
22,175,3.8
22,242,4.8
22,241,4.0
22,163,4.0
22,141,4.4
22,158,3.6
22,32,4.7
22,166,4.7
22,130,4.9
22,3,4.3
22,5,4.9
22,42,4.3
22,57,3.8
22,120,4.3
22,208,3.9
22,143,4.3
22,83,4.7
22,150,4.5
22,96,4.6
22,62,4.5
22,222,4.7
22,180,3.9
22,39,3.6
22,89,4.1
22,233,4.1
22,59,3.9
22,207,4.1
22,226,4.6
22,246,4.6
22,204,4.7
22,176,4.3
22,227,3.7
22,240,4.4
22,67,4.9
22,225,5.0
22,147,4.3
22,179,4.1
23,201,4.2
23,193,4.5
23,174,3.9
23,137,4.0
23,145,4.5
23,221,4.3
23,126,3.5
23,177,4.9
23,223,3.8
23,129,4.4
23,44,3.7
23,130,4.5
23,245,4.3
23,233,3.7
23,108,4.1
23,41,3.6
23,141,3.7
23,155,3.9
23,121,5.0
23,131,3.9
23,139,4.6
23,128,3.7
23,225,4.7
23,81,4.6
23,209,4.4
23,196,3.7
23,20,3.9
23,215,4.7
23,29,4.7
23,102,4.1
23,154,4.5
23,58,4.3
23,100,3.6
23,72,4.8
23,51,4.5
23,95,3.7
23,79,4.5
23,105,4.1
23,205,4.1
23,88,4.4
23,190,4.2
23,214,4.8
23,203,3.6
23,229,4.9
23,236,4.8
23,1,3.9
23,114,5.0
23,208,4.2
23,87,3.5
23,242,4.3
23,65,4.6
23,75,4.2
23,234,4.3
23,34,4.6
23,159,3.6
23,93,4.1
23,98,3.8
23,195,3.7
23,219,4.0
23,119,5.0
23,7,4.3
23,167,5.0
23,182,4.3
23,68,4.7
23,239,4.8
23,125,4.4
23,59,4.0
23,13,3.7
23,238,3.5
23,198,4.8
23,17,4.9
23,48,4.8
23,133,4.6
23,132,4.5
23,38,3.6
23,8,4.7
23,22,4.3
23,32,4.9
23,227,4.6
23,122,4.9
23,18,4.7
23,143,3.9
23,124,4.1
23,181,4.3
23,149,3.7
23,222,5.0
23,158,4.2
23,164,3.9
23,187,3.7
23,247,3.8
23,5,4.6
23,123,4.1
23,200,4.6
23,49,4.6
23,140,4.1
23,162,4.1
23,230,4.2
23,30,4.4
23,161,4.2
23,179,4.4
23,150,3.8
23,248,4.4
23,110,4.1
23,146,4.1
23,148,4.4
23,37,4.8
23,96,4.8
23,168,4.6
23,23,3.7
23,211,4.5
23,61,4.3
23,46,4.5
23,116,4.9
23,56,4.8
23,249,4.5
24,164,4.0
24,98,4.2
24,45,3.7
24,220,5.0
24,87,4.8
24,105,4.5
24,25,4.4
24,94,3.6
24,74,4.1
24,30,3.5
24,17,3.8
24,143,5.0
24,110,3.8
24,102,3.7
24,174,3.7
24,69,4.3
24,76,4.1
24,2,4.2
24,247,3.9
24,80,3.5
24,147,3.7
24,84,4.3
24,15,4.0
24,70,4.8
24,123,4.0
24,153,4.5
24,200,3.8
24,137,4.4
24,120,4.0
24,187,3.6
24,82,4.9
24,208,4.6
24,138,3.5
24,115,4.1
24,122,4.0
24,184,4.3
24,218,4.7
24,1,3.9
24,149,3.6
24,199,4.5
24,141,4.2
24,203,4.4
24,197,4.6
24,28,3.8
24,89,4.7
24,6,4.2
24,112,4.2
24,125,4.3
24,162,4.8
24,18,3.6
24,170,3.5
24,158,4.2
24,100,3.8
24,244,4.5
24,233,3.8
24,221,4.2
24,139,4.4
24,236,4.0
24,97,4.4
24,201,3.8
24,205,4.3
24,78,4.1
24,235,4.2
24,96,3.6
24,58,4.5
24,215,3.9
24,248,4.8
24,43,4.1
24,157,4.9
24,214,4.4
24,19,3.6
24,33,4.7
24,40,4.8
24,167,3.8
24,239,4.9
24,140,4.3
24,151,4.4
24,109,4.2
24,90,4.6
24,56,3.6
24,173,4.6
24,155,4.6
25,96,4.1
25,97,4.2
25,5,3.7
25,137,4.6
25,9,3.9
25,91,4.6
25,67,3.8
25,189,4.1
25,86,3.8
25,8,4.2
25,26,4.8
25,237,4.4
25,238,4.6
25,194,4.0
25,6,4.9
25,156,3.9
25,217,4.4
25,200,4.8
25,176,4.5
25,64,3.7
25,21,3.6
25,140,3.6
25,31,3.8
25,22,4.9
25,181,4.2
25,135,4.9
25,162,4.0
25,219,4.8
25,7,4.8
25,66,4.5
25,231,4.2
25,105,4.7
25,125,4.8
25,174,3.6
25,228,3.7
25,107,4.6
25,187,3.9
25,17,4.1
25,161,4.1
25,46,3.8
25,152,3.7
25,208,4.2
25,222,4.4
25,57,4.7
25,134,4.8
25,171,3.6
25,205,4.8
25,240,3.5
25,143,4.6
25,164,4.8
25,149,4.0
25,108,4.9
25,146,3.9
25,213,4.0
25,104,3.7
25,185,4.6
25,79,4.1
25,154,3.7
25,75,3.9
25,201,4.8
25,54,4.2
25,170,3.9
25,139,3.9
25,78,4.8
25,224,4.4
25,84,3.9
25,109,3.7
25,168,3.7
25,129,4.6
25,118,4.9
25,126,4.2
25,30,4.6
25,2,3.6
25,69,4.9
25,122,4.1
25,130,3.8
25,148,4.1
25,235,4.5
25,80,3.6
25,73,3.6
25,98,3.8
25,223,3.7
25,234,4.4
25,103,4.7
25,195,4.5
25,172,4.9
25,203,4.3
25,233,3.6
25,182,3.7
25,163,4.4
25,210,4.1
25,34,4.9
25,82,4.5
25,114,4.9
25,175,4.2
25,245,4.5
25,211,4.4
25,221,3.9
25,173,4.7
25,179,3.6
25,47,4.8
25,89,4.0
25,225,3.7
25,60,4.0
25,93,4.9
25,138,5.0
25,158,4.1
25,55,4.2
25,192,4.7
25,169,3.9
25,102,4.0
25,136,4.2
25,20,4.2
25,151,3.9
25,157,4.4
25,178,3.8
25,229,3.6
26,21,3.8
26,156,4.0
26,102,5.0
26,240,3.7
26,196,3.6
26,82,4.8
26,200,3.9
26,208,3.7
26,66,4.1
26,4,4.9
26,141,4.3
26,17,4.2
26,158,4.9
26,62,4.4
26,11,4.3
26,121,3.8
26,176,4.2
26,48,4.2
26,128,4.4
26,71,3.9
26,157,4.1
26,135,4.7
26,209,4.1
26,81,4.3
26,93,4.2
26,192,3.6
26,234,4.0
26,202,3.6
26,115,4.9
26,152,4.7
26,193,4.9
26,214,3.9
26,1,4.9
26,221,4.0
26,167,3.9
26,147,4.9
26,47,4.8
26,146,3.8
26,50,3.6
26,51,4.5
26,123,4.9
26,26,4.1
26,220,4.6
26,130,4.3
26,179,4.6
26,83,4.9
26,29,4.2
26,35,4.9
26,207,4.2
26,166,4.8
26,74,4.0
26,140,4.7
26,72,4.8
26,205,4.0
26,76,4.9
26,178,4.2
26,94,4.2
26,150,4.0
26,59,4.6
26,175,4.6
26,92,4.5
26,54,3.8
26,163,4.9
26,10,4.4
26,107,3.6
26,132,4.6
26,16,4.3
26,210,4.5
26,49,4.6
26,86,3.6
26,52,4.3
26,242,4.5
26,155,3.9
26,65,4.5
26,237,4.1
26,223,3.6
26,113,4.4
26,79,3.6
26,182,4.8
26,215,4.8
26,118,3.5
26,180,4.4
26,105,4.0
26,238,4.6
26,194,3.9
26,169,4.1
26,99,3.7
26,34,3.6
26,100,4.2
26,43,3.6
26,110,4.0
26,195,3.6
26,38,4.0
26,219,4.0
26,211,4.7
26,129,4.6
26,224,4.9
26,241,3.9
26,22,4.0
26,89,4.2
26,108,4.4
26,58,3.8
26,231,3.8
26,60,4.0
26,78,4.4
26,203,3.8
26,151,4.4
26,122,4.2
26,160,4.4
26,181,4.5
26,154,3.9
26,222,4.3
26,12,4.5
26,136,4.4
26,188,3.8
26,228,5.0
26,3,3.9
26,6,4.0
26,145,4.6
27,59,4.2
27,156,4.4
27,129,3.9
27,85,4.3
27,57,4.5
27,7,4.2
27,54,4.8
27,204,3.9
27,128,4.7
27,1,3.5
27,73,4.2
27,222,4.5
27,145,4.9
27,166,4.6
27,15,4.0
27,191,4.9
27,4,3.5
27,167,4.9
27,32,3.8
27,47,4.1
27,51,3.5
27,133,4.1
27,207,3.5
27,236,3.9
27,163,4.5
27,44,3.9
27,55,4.1
27,99,3.9
27,149,4.4
27,126,4.0
27,138,4.5
27,173,3.6
27,148,4.7
27,90,4.9
27,152,3.8
27,169,5.0
27,18,4.3
27,37,4.8
27,82,4.2
27,80,4.7
27,151,4.6
27,65,4.8
27,38,3.5
27,162,3.7
27,161,4.0
27,88,4.3
27,217,4.7
27,206,3.9
27,112,4.8
27,56,3.6
27,216,4.4
27,114,3.6
27,25,3.8
27,230,3.9
27,91,4.6
27,2,5.0
27,220,3.9
27,187,3.7
27,248,3.7
27,226,4.9
27,211,4.0
27,19,3.7
27,39,4.5
28,99,4.0
28,32,4.8
28,240,3.7
28,179,4.5
28,140,4.3
28,226,4.2
28,88,4.2
28,43,3.9
28,124,4.4
28,85,4.6
28,157,4.7
28,197,3.9
28,1,3.6
28,208,5.0
28,207,3.5
28,126,4.9
28,151,4.7
28,213,4.2
28,64,4.9
28,230,4.1
28,219,4.9
28,131,3.9
28,113,4.4
28,192,4.7
28,35,3.8
28,233,4.6
28,27,5.0
28,172,4.9
28,183,3.6
28,96,3.9
28,143,4.2
28,194,3.6
28,202,3.6
28,34,4.4
28,209,4.7
28,75,3.8
28,87,4.6
28,193,4.6
28,29,3.9
28,232,4.1
28,102,4.7
28,31,4.7
28,136,4.6
28,220,4.8
28,6,4.6
28,84,4.0
28,65,4.2
28,247,4.4
28,48,4.2
28,110,4.7
28,44,4.4
28,154,4.9
28,45,4.4
28,50,4.1
28,60,3.8
28,241,4.4
28,8,4.6
28,10,3.9
28,36,4.0
28,214,4.8
28,14,4.9
28,125,4.7
28,228,5.0
28,25,4.2
28,122,3.9
28,97,4.8
28,218,3.7
28,153,3.9
28,133,4.9
28,147,4.9
28,224,5.0
28,114,4.1
28,236,3.9
28,246,4.0
28,204,4.1
28,244,4.3
28,130,3.8
28,94,3.6
28,71,4.8
28,164,4.5
28,170,4.0
28,117,3.7
28,121,3.9
28,3,5.0
28,227,5.0
28,189,4.5
28,49,3.8
28,24,4.2
28,225,4.9
28,90,3.6
28,59,4.4
28,198,4.0
28,78,3.9
28,77,3.7
28,161,3.5
28,200,4.3
28,149,4.7
28,190,3.6
28,107,4.5
28,19,4.6
28,80,3.7
28,216,4.3
28,82,4.0
28,237,4.9
28,243,4.5
28,79,4.6
28,166,5.0
28,181,3.8
28,26,4.2
28,245,3.6
28,111,3.6
28,66,3.7
28,40,4.4
28,54,4.0
28,163,4.5
28,248,4.5
28,142,4.0
28,191,4.8
28,37,4.2
28,67,4.3
28,57,3.6
28,123,4.4
28,222,4.9
28,61,3.9
28,188,5.0
28,33,4.8
28,238,4.5
28,76,3.7
28,18,4.1
28,28,4.8
28,2,4.4
28,95,4.0
28,103,3.5
28,23,4.6
28,162,4.4
28,201,4.8
28,55,4.9
28,106,3.6
28,167,4.9
28,17,4.6
28,62,4.6
28,51,4.3
28,16,4.8
28,239,4.6
28,212,3.8
28,217,4.9
28,129,4.6
28,205,3.7
28,38,3.7
28,70,3.6
28,184,4.3
28,30,4.7
28,39,3.7
28,72,3.8
28,100,3.7
28,58,4.3
28,11,3.9
28,221,4.4
28,42,3.8
28,231,4.2
28,210,3.8
28,156,3.5
28,5,4.9
28,175,4.2
28,196,3.6
28,47,4.8
28,141,4.1
28,69,3.6
28,173,3.9
28,135,3.7
28,53,4.2
28,169,4.8
28,159,3.8
28,92,4.6
28,101,4.5
28,150,4.7
28,105,3.9
28,182,3.7
28,104,4.4
28,171,4.8
28,21,4.7
28,74,4.1
28,195,4.0
28,118,4.8
28,148,4.8
28,138,4.0
28,186,4.4
28,46,4.6
28,152,4.8
28,223,4.9
28,155,3.9
28,91,3.6
28,234,4.1
28,139,4.7
28,115,4.2
28,73,3.6
28,56,4.6
28,108,4.3
28,68,3.7
28,242,4.4
28,98,4.5
28,120,3.5
28,127,3.7
28,177,4.9
28,174,3.9
28,137,4.5
29,63,4.9
29,48,4.7
29,121,4.9
29,54,4.2
29,19,4.6
29,64,4.5
29,198,4.7
29,40,3.6
29,114,3.9
29,34,4.2
29,4,4.5
29,83,4.2
29,194,4.6
29,68,4.2
29,217,4.5
29,156,4.8
29,91,5.0
29,95,3.5
29,110,3.7
29,70,3.8
29,158,4.3
29,209,4.0
29,195,4.6
29,26,4.9
29,29,3.8
29,129,4.2
29,81,4.4
29,148,4.2
29,25,4.2
29,242,4.5
29,118,3.7
29,111,4.8
29,106,4.6
29,185,4.0
29,31,3.6
29,21,4.2
29,94,4.0
29,136,4.1
29,171,4.0
29,142,4.0
29,75,4.4
29,227,3.8
29,76,4.7
29,222,4.3
29,60,3.8
29,232,4.1
29,50,4.3
29,238,3.8
29,179,3.7
29,23,3.8
29,88,4.5
29,107,3.7
29,204,4.8
29,115,4.2
29,61,4.1
29,104,4.4
29,97,4.4
29,172,4.7
29,200,3.5
29,207,4.5
29,161,4.0
29,22,4.9
29,175,3.9
29,237,3.8
29,130,3.8
29,73,4.8
29,197,4.3
29,116,3.8
29,182,4.9
29,96,4.8
29,163,4.8
29,42,3.8
29,173,4.0
29,89,4.3
29,221,4.4
29,152,4.7
29,132,4.6
29,246,4.9
29,27,4.7
29,199,4.6
29,85,4.3
29,248,3.5
29,143,3.6
29,44,4.9
29,201,3.5
29,8,3.8
29,165,3.5
29,146,3.8
29,176,4.1
29,46,4.7
29,231,5.0
29,24,3.9
29,139,3.7
29,32,4.1
29,84,4.9
29,151,4.4
29,90,4.9
29,122,4.8
30,23,4.6
30,78,4.3
30,111,4.4
30,226,4.2
30,196,5.0
30,171,4.8
30,200,4.8
30,159,4.9
30,99,3.7
30,93,4.2
30,68,4.5
30,116,4.7
30,108,4.6
30,15,3.6
30,211,4.7
30,25,4.7
30,220,3.9
30,146,4.2
30,221,4.2
30,98,4.4
30,178,5.0
30,36,3.7
30,125,4.6
30,224,4.3
30,39,4.8
30,100,3.7
30,198,4.3
30,246,3.5
30,191,4.5
30,249,3.6
30,81,3.7
30,76,4.7
30,181,4.9
30,6,3.7
30,12,3.9
30,92,4.8
30,145,3.8
30,184,3.8
30,161,3.8
30,43,4.2
30,163,4.0
30,166,3.8
30,16,4.4
30,245,4.5
30,141,4.5
30,13,4.9
30,69,4.0
30,107,4.1
30,241,4.7
30,152,3.8
30,208,5.0
30,35,4.9
30,115,3.9
30,149,3.6
30,75,4.7
30,31,4.1
30,136,4.2
30,172,4.2
30,19,4.8
30,215,3.6
30,167,3.6
30,73,4.9
30,14,4.7
30,103,4.8
30,155,4.5
30,88,4.2
30,121,4.8
30,30,4.8
30,180,3.5
30,5,4.4
30,55,4.0
30,48,3.8
30,164,4.1
30,236,4.0
30,20,3.7
30,201,4.0
30,9,4.6
30,233,3.6
30,51,4.0
30,109,4.3
30,205,3.6
30,127,4.0
30,243,4.8
30,28,4.9
30,143,3.8
30,58,3.8
30,202,4.4
30,232,4.1
30,213,4.2
30,94,3.8
30,195,3.5
30,106,3.7
30,29,4.2
30,169,4.8
30,219,4.8
30,133,3.9
30,67,4.6
30,97,3.7
30,230,3.9
30,216,4.5
30,227,4.9
30,209,4.1
30,150,4.1
30,129,4.2
30,96,3.7
30,87,3.7
30,176,5.0
30,122,4.9
30,126,5.0
30,74,4.8
30,95,3.6
30,54,3.8
30,102,4.3
30,225,4.5
30,237,4.7
30,52,4.0
30,83,4.9
30,101,3.9
30,41,4.1
30,147,4.6
30,8,4.0
30,229,3.7
30,82,3.7
30,173,3.5
30,65,5.0
30,72,4.2
30,114,4.9
30,66,4.5
30,124,3.6
30,91,4.7
30,49,5.0
30,118,4.8
30,190,4.4
30,105,3.9
30,223,4.1
30,189,4.2
30,40,4.5
30,174,4.8
30,44,3.5
30,193,3.8
30,79,4.4
30,4,3.6
30,210,4.1
30,231,4.5
30,117,3.8
30,238,4.6
30,244,3.9
30,42,3.7
30,170,4.9
30,27,3.5
30,175,3.5
30,53,4.3
30,11,3.8
30,242,4.7
30,247,4.5
30,240,3.8
30,37,4.5
30,34,4.3
30,183,3.7
30,17,4.7
30,162,3.5
30,46,4.0
30,165,4.3
30,157,4.3
30,212,4.3
30,248,4.5
30,139,3.7
30,26,4.6
30,199,4.9
30,21,4.3
30,50,4.0
30,22,4.4
30,134,4.9
30,179,4.0
30,217,3.9
30,194,4.2
30,113,5.0
30,207,3.9
30,206,3.9
30,142,4.5
30,135,4.0
30,140,3.5
30,188,3.8
30,123,4.0
30,3,4.1
30,130,3.5
30,85,3.6
30,56,4.9
30,86,4.4
30,192,4.4
30,80,4.1
30,151,4.6
30,112,4.6
30,84,4.9
30,186,4.6
30,57,4.3
30,62,5.0
30,222,3.7
30,24,4.1
30,38,4.8
30,64,4.9
30,235,3.7
30,185,4.8
30,32,4.0
30,158,4.7
30,239,3.8
30,153,4.2
30,59,4.2
30,187,4.6
30,60,5.0
30,148,3.5
30,203,4.9
30,234,3.7
30,131,4.4
30,228,4.5
30,218,4.7
30,47,4.8
30,45,5.0
30,71,3.6
30,204,4.5
30,77,4.0
30,70,4.7
30,18,4.1
30,119,4.4
30,128,3.6
30,89,4.7
30,10,4.3
30,177,4.5
30,182,4.7
30,104,4.0
30,120,4.7
30,1,4.6
30,110,4.7
30,90,4.9
30,61,3.9
31,114,4.0
31,245,4.9
31,238,3.7
31,121,4.6
31,67,3.5
31,169,3.6
31,8,3.9
31,26,4.6
31,79,3.8
31,190,4.7
31,12,4.9
31,221,4.5
31,162,4.3
31,77,4.7
31,55,4.0
31,204,4.8
31,100,4.2
31,157,3.7
31,177,4.7
31,248,3.6
31,188,4.3
31,70,3.7
31,192,3.6
31,124,4.2
31,127,4.4
31,118,4.9
31,58,4.2
31,223,4.7
31,151,3.6
31,155,4.5
31,126,4.8
31,176,4.0
31,233,4.6
31,246,3.8
31,25,4.8
31,184,4.3
31,181,4.8
31,104,3.8
31,167,3.9
31,215,3.7
31,85,4.6
31,90,4.2
31,38,4.4
31,123,3.9
31,52,4.5
31,47,3.9
31,98,5.0
31,56,4.0
31,76,4.8
31,9,4.7
31,6,4.9
31,230,3.7
31,68,4.7
31,154,4.8
31,48,5.0
31,30,4.2
31,115,5.0
31,159,4.0
31,112,4.6
31,63,4.7
31,53,4.5
31,187,4.1
31,122,4.4
31,203,4.3
31,40,4.3
31,66,4.6
31,136,4.8
31,62,4.9
31,144,4.1
31,16,4.5
31,64,4.2
31,194,4.9
31,27,4.2
31,119,4.1
31,23,4.8
31,160,3.5
31,220,3.7
31,139,5.0
31,131,4.7
31,146,4.6
31,189,3.7
31,152,3.8
31,80,4.3
31,72,4.5
31,226,4.7
31,103,4.2
31,54,4.8
31,29,3.6
31,183,3.9
31,21,3.8
31,83,4.6
31,33,3.7
31,186,3.7
31,10,4.9
31,43,4.9
31,1,3.7
31,171,4.5
31,150,4.1
31,200,4.0
31,145,3.6
31,244,4.2
31,222,4.4
31,234,4.7
31,91,4.3
31,249,3.5
31,87,4.6
31,202,4.5
31,208,4.3
31,173,3.6
31,2,4.6
31,14,3.9
31,166,3.8
31,96,4.7
31,84,5.0
31,24,4.0
31,235,4.4
31,229,4.4
31,191,4.3
31,11,3.9
31,78,4.7
31,207,3.6
31,225,3.6
31,22,4.5
31,185,4.8
31,95,4.1
31,130,4.8
31,193,4.1
31,211,4.1
31,141,3.9
31,61,4.8
31,158,4.0
31,199,4.7
31,105,4.4
31,163,4.0
31,69,4.7
31,214,3.5
31,241,3.8
31,15,3.6
31,156,4.2
31,71,3.7
31,20,3.7
31,5,4.8
31,236,4.9
31,237,4.6
31,4,3.6
31,41,3.5
31,216,4.2
31,179,5.0
31,153,4.2
31,201,4.4
31,205,4.3
31,172,3.6
31,182,4.5
31,180,4.5
31,46,3.6
31,45,3.7
31,19,4.7
31,228,3.6
31,73,4.9
31,240,3.6
31,89,4.2
31,7,3.9
31,3,4.7
31,143,4.8
31,165,4.5
31,231,3.7
31,140,3.6
31,74,4.6
31,109,3.9
31,175,4.9
31,82,3.8
31,102,3.6
31,32,4.5
31,106,3.6
31,218,4.0
31,149,4.1
31,93,3.7
31,18,4.6
31,142,4.5
31,224,3.9
31,128,4.3
31,135,5.0
31,243,4.8
31,232,4.1
31,147,4.7
31,227,4.1
31,42,4.5
31,209,4.5
31,168,4.1
31,88,4.4
31,110,3.8
31,36,4.7
31,138,3.7
31,92,4.4
31,31,5.0
31,37,4.5
31,65,4.9
31,129,4.4
31,170,4.9
31,94,3.8
31,97,4.1
31,195,4.0
31,81,4.3
31,101,3.9
31,198,4.6
31,196,3.6
31,49,3.6
31,197,4.4
31,60,3.6
31,242,4.5
31,219,3.8
31,13,4.2
31,39,4.2
31,133,3.6
31,210,4.2
31,134,4.4
31,212,4.3
31,107,4.0
31,59,4.8
31,164,4.1
31,28,4.2
31,125,4.5
31,99,5.0
31,17,3.5
31,57,4.3
31,247,4.5
31,108,4.5
31,44,4.3
32,70,4.2
32,135,3.9
32,149,3.6
32,27,4.5
32,239,3.6
32,223,4.1
32,213,4.6
32,7,4.1
32,60,4.5
32,31,4.7
32,139,3.8
32,126,3.7
32,134,3.8
32,98,4.3
32,204,4.2
32,42,3.8
32,174,4.5
32,154,3.9
32,220,4.0
32,12,4.5
32,17,3.8
32,112,3.9
32,235,4.5
32,106,4.4
32,96,4.4
32,145,4.0
32,214,4.8
32,195,4.3
32,81,3.7
32,50,4.9
32,132,3.7
32,191,4.0
32,58,3.9
32,64,4.5
32,59,4.3
32,143,4.9
32,1,3.5
32,74,3.6
32,131,4.6
32,63,4.8
32,163,4.5
32,181,3.9
32,69,4.1
32,146,3.8
32,73,4.2
32,40,4.6
32,30,4.6
32,165,3.9
32,196,4.5
32,84,4.8
32,15,4.9
32,100,4.8
32,36,4.8
32,227,4.1
32,57,4.4
32,92,4.3
32,71,4.4
32,231,3.7
32,109,3.5
32,49,3.7
32,55,4.8
32,62,3.7
32,123,5.0
